id,text,label,category1,category2,category3,category4,category5,single,groups
2613,"No eres mía   pero eres la mejor
 Mi cuerpo se retuerce cuando te veo
 Quiero acercarme a ti
 Pero eres muy hermosa",1,1,0,0,0,0,1,0
2614,"Es completamente ridículo
 No me importan las chicas con las que salgo un par de veces
 Pero cuando te veo
 Aprendo la introducción a la arquietura del cuerpo
 Aumentando mucho
 Mi testosterona",1,0,0,0,0,0,0,0
2615,"ÚNICA Y DIFERENTE QUE TE HACES LA ESPECIAL!!! 🤮 SOLO LOS HOMBRES PUEDEN ENTENDER A LOS BEATLES
WOW NUNCA VI A UNA HEMBRA QUE LE GUSTEN ESAS COSAS ~únicas SOS RE UNICA PQ ES COSA DE HOMBRE ESO",1,0,0,0,0,0,0,0
2616,Hey Joe   ¿a dónde vas con esa arma en tu mano?   voy a dispararle a mi mujer. Tú sabes que la descubrí saliendo con otro hombre,1,0,0,0,0,0,0,0
2617,tiene cara de atrevida pero sin alcohol es tímida,1,0,0,0,0,0,0,0
2618,«Dale ven ven mátame / Me dice dale baby maltrátame,1,0,0,0,0,0,0,0
2619,Tú llegas y estas putas empiezan a envidiarte,1,0,0,0,0,0,0,0
2620,Cuando la azoto suena pam   pam   pam   pam   pam / Y las pistolas suenan pam   pam   pam   pam   pam   pam,1,0,0,0,0,0,0,0
2621,Ahora todo cambió   le toca a ella / Mari y una botella / Gracias al maltrato se puso bella / Ahora tú la quieres y no te quiere ella,1,0,0,0,0,0,0,0
2622,"Ahora nadie aprieta
Y me puse las Balenciaga
Mami   no te haga'   vente pa' acá   tú eres brava
Me gusta por que eres malvada
No está operada y así mata las mirada",1,0,0,0,0,0,0,0
2623,Para los hombres que se quejan de que su mujer quiere hablar despues de tener sexo   les tengo una noticia   si lo hubieras hecho bien   ella se quedaria dormida,1,0,0,0,0,0,0,0
2624,Ahora todo cambió   le toca a ella / Mari y una botella / Gracias al maltrato se puso bella / Ahora tú la quieres y no te quiere ella,1,0,0,0,0,0,0,0
2625,Con su carita de inocente ella me enamoro / Es una diabla bien vestida   ella me enamoro / Hace todo lo que pide   ella me enamoro,1,0,0,0,0,0,0,0
2626,"En una foto te vi y me dieron ganas de comerte / Sé que   al igual que yo   en el amor no has tenido suerte /Pero me matan las ganas de verte / La curiosidad me mata y no aguanto /Ya te quiero tener  
 solo dime cuándo /Es que tú y yo muy bien sabemos",1,0,0,0,0,0,0,0
2627,Por que lleva en su vientre 9 meses un ser inocente. Y además la naturaleza lo exige... La responsabilidad de un ser nuevo es de ambos pero el cuidado es de la mujer,1,0,0,0,0,0,0,0
2628,Por el machismo fomentado principalmente por la madre de los varones que les inculcan que no deben llorar   que deben encontrar una mujer a conveniencia de ella y que en la gran mayoría de casos debe cumplir con el standar establecido por la madre del varón,1,0,0,0,0,0,0,0
2629,"""Las falsas denuncias (de abuso o violencia en conflictos familiares) no deben ser tomadas a la ligera. ""
 Gracias Claudia por hablar por nosotros los hombres que luchamos contra este flagelo   es muy importante que se difunda",1,0,0,0,0,0,0,0
2630,porque los hijos soportan tenet una basura de padres y una madre es todo amor..en alguien deve de haber cordura..habeces hay padres buenos h coherentes y madres estupidas..devemos ser congruentes...esabes mi opinion.respeto por los hijos y por amor propio,1,0,0,0,0,0,0,0
2631,"en lo personal   ahora que soy mamá claro que procuro cuidar mi reputación   no me gustaria que vinieran y les dijeran a mis hijos   tu mamá hizo ésto o hace aquello   por que de que hay gente cruel   la hay.
 Los hijos que culpa tienen.",1,0,0,0,0,0,0,0
2632,La educación   es como la madre haya criado a los hijos e hijas eso hace un pais no de patriarcado sino de matriarcado,1,0,0,0,0,0,0,0
2633,Nunca fue buena comunicadora   es un poco pesada   y como decía la Tenchis nada agraciada. Quizás lo único bueno que hizo ser presentadora junto al Gordo Max en un programa de concursos.,1,0,0,0,0,0,0,0
2634,Su experiencia no se le cuestiona   pero si la coneccion de su esposo y su contratacion a su cargo. Consejo renuncie al cargo.,1,0,0,0,0,0,0,0
2635,"Entrevista | Rosalía: “Nunca nadie me ha mandado y ahora aún menos”
 Expectador: sólo su marido",1,0,0,0,0,0,0,0
2636,Tan buena que era en la universidad   y ahora está dañá' / Se la pasaba estudiando   ahora vive perreando / Bebiendo en la calle   la vida gozando / Date otro shot /Su cara está en el sur   pero su 'booty' en el norte,1,0,0,0,0,0,0,0
2637,Baby yo estoy solo desde septiembre / Pero no tan solo   tengo mi pistola siempre / Que no tiene novio   es claro que me miente / Me gusta porque no me cela y es pura candela,1,0,0,0,0,0,0,0
2638,Ella janguea con los poderosos / Le gustan las movies de los mafiosos / No se va fácil   un culito prestigioso / (...) Las envidiosas les tienen odio / Hoy hay entierro   aunque no hay velorio / Hay funeral en mi dormitorio,1,0,0,0,0,0,0,0
2639,"Contrataciones a cargo de el? De verdad creen q el me contrato? Por Dios mas de 25 años de carrera desmerecen q vean mi CV y me contraten por capacidad?
 Q difícil hacerlos entender q el trabajo duro de años tiene efecto ..no necesito favores de nadie!!",1,0,0,0,0,0,0,0
2640,Feminismo: el negocio de la destrucción de vínculos   el documental que no quieren que ves: Borrando a papá,1,0,0,0,0,0,0,0
2641,Parecen hombres   son casi hombres   pero son tan inferiores que ni siquiera son capaces de reproducir a la especie   quienes engendran los hijos son los varones”   (…). “son meras vasijas vacías del recipiente del semen creador,1,0,0,0,0,0,0,0
2642,El esclavo está absolutamente privado de voluntad; la mujer la tiene   pero subordinada; el niño sólo la tiene incompleta,1,0,0,0,0,0,0,0
2643,El macho es por naturaleza superior y la hembra inferior; uno gobierna y la otra es gobernada; este principio de necesidad se extiende a toda la humanidad,1,0,0,0,0,0,0,0
2644,La mujer   está donde le corresponde. Millones de años de evolución no se han equivocado   pues la naturaleza tiene la capacidad de corregir sus propios defectos,1,0,0,0,0,0,0,0
2645,Siempre he creído que la bondad de las mujeres es todavía más efímera que su hermosura,1,0,0,0,0,0,0,0
2646,La mujer no tendría el genio del adorno si no poseyera también el instinto de desempeñar el papel secundario,1,0,0,0,0,0,0,0
2647,Cuando una mujer tiene inclinaciones doctas   de ordinario hay algo en su sexualidad que no marcha bien”,1,0,0,0,0,0,0,0
2648,En cualquier tipo de animal   siempre la hembra es de carácter más débil   más maliciosa   menos simple   más impulsiva y más atenta a ayudar a las crías,1,1,0,0,0,0,0,1
2649,La hembra es hembra en virtud de cierta falta de cualidades,1,1,0,0,0,0,0,1
2650,El fuerte de la mujer no es saber sino sentir. Saber las cosas es tener conceptos y definiciones   y esto es obra del varón,1,1,0,0,0,0,0,1
2651,Al seguir una vocación masculina   estudiar y trabajar como un hombre   la mujer hace algo que no corresponde del todo con su naturaleza femenina   sino que es perjudicial,1,0,1,0,0,0,0,1
2652,Aborrezco a la mujer sabia. Que no viva bajo mi techo la que sepa más que yo   y más de lo que conviene a una mujer. Porque Venus hace a las doctas las más depravadas”,1,0,1,0,0,0,0,1
2653,"Amigo ella y yo solo nos vemos a escondidas para ahogar
 Esta prohibida pasión
 Aunque tiene dueño yo solo tengo un
 Sueño ser su protector somos su marido ella y yo",1,1,0,0,0,0,1,0
2654,"El amor tiene que vencer   y el marido tiene
 Que perder su hembra ahora es tu mujer   no pueden ganar los tres",1,1,0,0,0,0,1,0
2655,"Eres un hombre sin verguenza
 Y me la tienes que pagar
 Ay Joselito no llores
 Por esa morena hermosa
 Ay   Joselito   recuerda el dinero que te di. En pago de ese dinero   quiero a tu morena pa' mí",1,1,0,0,0,0,1,0
2656,No hay quien entienda a las mujeres   llevo años intentándolo   tendrían que ser como la tele   que trae manual de explicación   prenderlas a control remoto   callarlas tocando un botón,1,1,0,0,0,0,0,1
2657,"Un hombre cegado por los celos le quitó la vida a su esposa y poesteriormente se suicidó en un cantón de ciudad delgado   departamento de San Salvador.
 La fuente indicó que la mujer fue encontrada complemente desnuda.",1,0,0,1,0,0,1,0
2658,"Un empleado de la alcaldía municipal de Jiquilisco asesinó a balazos a su esposa   por celos   y después se suicidó él.
 
 Informes preliminares señalan que la señora era increpada constantemente por los celos constantes de su marido; además   era maltratada verbalmente.",1,0,0,1,0,0,1,0
2659,"~¿Y tú qué haces cuando una mujer se está ahogando?
 -Se la saco un poco.",1,0,0,0,1,0,0,1
2660,Si quieres un hombre de Dios   sé tú también una mujer de Dios. Porque al fin y al cabo   los hombres virtuosos buscan mujeres virtuosas y viceversa,1,1,0,0,0,0,0,1
2661,Dile a tu mujer que la amas   que está muy bonita   que hoy le vas hacer un regalo   que el vestido y los aretes le quedan preciosos   que tiene unos ojos lindos.... Después si quieres vas donde el cura y te confiesas.,1,1,0,0,0,0,0,1
2662,No te estoy stalkeando mujer   solo fue coincidencia que viera tu historia 33 segundos después de que la publicaras,1,1,0,0,0,0,1,0
2663,Mujer fiel no le textea a ningún macho,1,1,0,0,0,0,0,1
2664,Imaginar a tu mujer entre dos conocidos que le están dando placer y ella dormida no sabe ni quienes son mientras grabas todo aquello rico que le hacen,1,0,0,0,1,0,0,1
2665,Qué rico es grabar a tu mujer siendo cogida por tu propio hermano en tu propia cama cuando ella no quería y terminó dejándose para complacerte a ti,1,0,0,0,1,0,0,1
2666,"Hombre mató a su pareja por celos en San Miguel   dos niños lo vieron
 Vecinos dijeron escuchar que el hombre reclamaba a la víctima por unos mensajes en el celular. Después de cometer el homicidio   el hombre se quitó la vida.",1,0,0,1,0,0,1,0
2667,Por eso no es bueno juntarse con una persona mayor porque siempre estaran los celos porque las bichas se aburren de los viejos y se buscan un joven es mas q seguro y oy le toco a ella,1,1,0,0,0,0,0,1
2668,Matar a la mujer por celos Asta cierto punto el celo es normal por que si yo veo mi pareja con otra y no ciento celos no seria normal osea lis extremos son lo malo y eso debe de tratarse en celo es muerte silenciosa vean pues esto que paso los hombres tienen que tocarse los huevo,1,0,0,1,0,0,0,1
2669,Una buena mujer dice en publico: mi única vida social es mi novio,1,1,0,0,0,0,0,1
2670,Esq no se mata auna mujer por q le ponga los cuernos auno pero las mujeres tanbien tengan cuidado nunca subestimen al hombre q no todos piensan dela misma manera siya no ay amor ipiensa engañar asu maridito mejor dejelo porq sino estos son los rresultados,1,1,0,0,0,0,0,1
2671,Que debil estamos hoy los hombres. Cualquier cosa hace que nos disparemos hacer tonterias. Fuimos diseñados para aguantar,1,1,0,0,0,0,0,1
2672,"Juega con tú Puta   tú zorra   tú mujer   
 sacia su hambre de hembra   penétrala
 y hazla derramar su esencia que es tuya.",1,0,0,0,1,0,0,1
2673,"Cuando tu mujer se enfurece porque subes a ""perras"" en tu camioneta nueva... Dale gaver",1,0,0,1,0,0,0,1
2674,El tema es que la mujer que aguanta maltratos trae ya una historia de maltratos previos   falta de autoestima   repite patrones   obvio no está bien psicológicamente   es dependiente emocionalmente,0,0,0,0,0,0,0,0
2675,a mi me gustan las chikisrucas   porque mientras mas arrugada es la pasa mas dulce es el sabor,1,0,0,0,1,0,0,1
2676,es una vergüenza nunca una mujer va a ser igual a un hombre   asi lo a dejado Dios y asi debe seguir,1,1,0,0,0,0,0,1
2677,el feminismo quiere superar al hombre y pisoteralo    asi no llegaremos a nada,1,0,0,1,0,0,0,1
2678,La lucha de las mujeres empieza desde casa...dar amor   respeto   tolerancia.. Y las que somos madres educar con amor a nuestros hijos.. El amor es el arma más poderosa.. ,1,1,0,0,0,0,0,1
2679,Estas mujeres feministas solo provocan violencia y división,1,0,0,0,0,1,0,1
2680,Ahora resulta que las mujeres están marchando contra la violencia pero las violentas son ellas quienes son las violentas??? Respeten para que las respeten,1,0,0,0,0,1,0,1
2681,una mujer que fue criada como niña caprichosa y consentida jamas va aguantar a un hombre aunque este sea bueno,1,1,0,0,0,0,0,1
2682,no creo que una mujer con carácter aguante violencia por parte de un hombre   lo mas seguro es que  los acuse injustamente y que se haga la victima,1,0,0,1,0,0,0,1
2683,esta mujer fue agredida por su marido   debido a sus amistades lesbicas   ella erredo su matrimonio,1,0,1,0,0,0,1,0
2684,ella es la inestable emocionalmente porque sus exmaridos se casaron de nuevo y costruyeron una familia    entonces quien es la mentirosa y embustera,1,0,0,0,0,1,1,0
2685,hasta mucho hace un hombre casandose con una mujer libertina y ni porque las honran cuidan al marido,1,1,0,0,0,0,1,0
2686,que baile¡ y luego se quejan que les faltan el respeto   doble moral   asi fueran buenas para limpiar y cositas,1,0,0,1,0,0,1,0
2687,para mi esa @user atenta contra la seguridad de 7 millones de habitantes y eso es un acto de terrorismo. Atacar a un estado honesto y defender con su silencio a los financistas de terroristas debe ser un crimen.,1,0,0,0,0,1,1,0
2688,Etiqueten  esa perra pues la quiero saludar.,1,0,0,0,0,1,1,0
2689,"La posición más difícil en el fútbol definitivamente es la de portero… 
Puede hacer 100 tapadas y un partidazo   pero por 1 que haga mal ya le echan la culpa de todo.",0,0,0,0,0,0,0,0
2690,“Es un honor poder dar testimonio de esta inauguración que pone a El Salvador en una posición competitiva en el área de salud   la cual es una apuesta de nuestro Gobierno”,0,0,0,0,0,0,0,0
2691,Fuera el Man U porque Maguire no estaba en su posición obligando a Dalot a dejar la suya y por ende Lodi quedó solo para rematar. Maguire es el responsable de todas las desgracias.,0,0,0,0,0,0,0,0
2692,un carro agarró fuego sobre la Juan Pablo II frente al hospital del isss   ya se apagó con ayuda de un motorista pero dará tráfico por la posición donde quedó,0,0,0,0,0,0,0,0
2693,"17 minutos p/una encuesta de opinión sobre la ""buena gestión del gobierno"" es mucho tiempo señores 
@user
 les sale mejor que hagan lo de siempre mentir y MAQUILLAR los resultados para dejar en buena posición a quien les paga por esa encuesta.",0,0,0,0,0,0,0,0
2694,Lo bueno que al desafiliar al Club Querétaro   el América subirá un puesto en la tabla de posición. ,0,0,0,0,0,0,0,0
2695,Quiero tener una date de noche   en un restaurante bonito   que nos tengamos que arreglar y que de regreso a casa escuchemos música a todo volumen en el carro:(,0,0,0,0,0,0,0,0
2696,Amo que llueva   pero en este momento me cae mal porque hoy lavé el carro.,0,0,0,0,0,0,0,0
2697,Escuchar musica en el carro va a ser siempre siempre una de las cosas que más disfruto en la vida. ,0,0,0,0,0,0,0,0
2698,Cámaras de seguridad captan el momento exacto cuando un sujeto hurta las piezas de un carro estacionado sobre la Avenida Libertad y Avenida Washington   San Salvador.,0,0,0,0,0,0,0,0
2699,Quería ahorrar pero el Charlie Boy me queda a 45 segundos a pie.,0,0,0,0,0,0,0,0
2700,De la abundancia del corazón habla la boca,0,0,0,0,0,0,0,0
2701,DE QUE TE SIRVE EL TITULO Y TUS 153 MAESTRIAS SI NO DAS NI LOS BUENOS DIAS ,0,0,0,0,0,0,0,0
2702,A tiempo vine... Ya empezó a llover,0,0,0,0,0,0,0,0
2703,Muy bellas experiencias vividas   es una pena que se acaben.,0,0,0,0,0,0,0,0
2704,Me siento mal e inútil por no hacer bien las cosas más para la persona que amo,0,0,0,0,0,0,0,0
2705,"Lo que empezó como una broma... Terminé obteniendo el trabajo.
Damn.",0,0,0,0,0,0,0,0
2706,"Muchos dicen "" háblame"" o ""te escucho"" hay gente que ya está más lejos de  ese punto y caminan inexorablemenente a su final   mi opinión   dejénlos ir... Es una eutanasia a su alma y NADA los hará cambiar de parece",0,0,0,0,0,0,0,0
2707,Que feo que una sola persona genere tanta división y manipulación en su lugar de trabajo.,0,0,0,0,0,0,0,0
2708,"Estoy enloqueciendo y hay tanto que quisiera no haber descubierto   
siento que soy un muerto que vive encubierto.",0,0,0,0,0,0,0,0
2709,la canción de dembow de danny ocean es todo lo que esta bien,0,0,0,0,0,0,0,0
2710,No entiendo porque ahora todo el mundo le da RT a los tweets   cuando ella lo necesitaba nadie la escucho,0,0,0,0,0,0,0,0
2711,"1) superar todos mis problemas mentales y económicos
2) encontrar una persona que si quiera y me ame
3) y listo vida feliz xd",0,0,0,0,0,0,0,0
2712,Ya tengo cepillo de dientes en su casa   creo que ya valí :$,0,0,0,0,0,0,0,0
2713,Que triste dio señales   pero la depresión le ganó   mis oraciones para ella y su familia es un dolor   impotencia que solo el tiempo les ayudará a entender con mi familia ya lo sufrimos.,0,0,0,0,0,0,0,0
2714,Porque tú   estas como para mostrarte en todas mis redes sociales.,0,0,0,0,0,0,0,0
2715,Que feo es estar deprimido   yo lo pasé hace un par de meses y créanme que no es ninguna exageración. No presionen a nadie para que les cuente sus problemas   un buen amigo/a sabe acompañar. Alcohol y drogas tampoco es la solución   el efecto pasa y es peor.,0,0,0,0,0,0,0,0
2716,Si un día te dicen que no te extraño es mentira por que la verdad es que lo hago a diario,0,0,0,0,0,0,0,0
2717,"Ya estamos grandes
Para explicarle al otro
Lo que sabe que esta
Haciendo mal y lo
 que nos duele",0,0,0,0,0,0,0,0
2718,Estoy bien y quiero festejar con vos. Estoy mal y quiero hablar con vos también. Porque con vos   todo está bien.,0,0,0,0,0,0,0,0
2719,"DEBERÍAS PREOCUPARTE
Tú nombre se esta perdiendo
En mi lista de mensajes.",0,0,0,0,0,0,0,0
2720,"Para todos los docentes mediocres que piensan que humillar estudiantes es la mejor forma de enseñar solo diré una cosa: ""Son ESCORIA PEDAGÓGICA""",0,0,0,0,0,0,0,0
2721,Me cayó la primera lluvia del año   por no haber entrado la ropa a tiempo ,0,0,0,0,0,0,0,0
2722,"""En mis tiempos era más difícil y aquí estoy""   ""En mis tiempos nadie se quejaba""   ""En mis tiempos...""
Los tiempos cambian y nosotros no vamos a normalizar los malos tratos que se han venido dando por años.",0,0,0,0,0,0,0,0
2723,Necesito descansar   pero en el Reino de los Cielos…,0,0,0,0,0,0,0,0
2724,A veces tenemos que bajarle dos rayitas al pleito y a las tonterías de las redes   desconectarnos y checar con nuestros amigos si todo esta bien.,0,0,0,0,0,0,0,0
2725,"-Equis   no me dolió.
*Se pone a escuchar Worldstar Money (Run boy remix) mientras llora hasta quedarse dormida.",0,0,0,0,0,0,0,0
2726,"Hice memorias de personas que aleje sin querer y hasta hoy en día siguen estando aquí para mí   en verdad no los merezco sin importar mis cambios siguen siendo al 100 conmigo. 
Gracias.",0,0,0,0,0,0,0,0
2727,"Docentes que se empeñan en ahuevarte    te ponen la traba te hacen la pregunta y cuando no sabes te ahuevan y no te dicen la respuesta ni te corrigen   clara intención de ahuevarte   queriendo sentirse ""superiores"" a un bicho nuevo",0,0,0,0,0,0,0,0
2728,"Hijos del Maizzzz!!! Nuestros estudiantes de Medicina lo merecen. 
 es tiempo de ponerle paro a esto. Gracias",0,0,0,0,0,0,0,0
2729,Que bien se siente tomar tequila  unas rayitas menos para el estrés .,0,0,0,0,0,0,0,0
2730,"Escribo un diario de mi vida donde cuento mi historia mas algunos versos e historias cortas de ficción (todo a mano).
La razón: Si llego a ser anciana quiero leerme joven   libre   feliz y loca suuuuper loca.",0,0,0,0,0,0,0,0
2731,En la vida y el amor   cambian los jugadores   pero el juego   sigue siendo el mismo,0,0,0,0,0,0,0,0
2732,Cuando @user no me contesta   pienso que me esta ignorando   pero luego recuerdo que esta trabajando para mantenerme. Te quiedo muchito   sigue trabajando por nuestro futuro.,0,0,0,0,0,0,0,0
2733,"No doctor   hacerme sentir insuficiente para la carrera por no saber algo que no me enseñó no me va a forjar el carácter.
Dejemos atrás esos métodos de enseñanza defasados que lo único que logran es desanimarnos. ",0,0,0,0,0,0,0,0
2734,Nada se pierde de un día para otro   todo lo que se pierde es en un proceso.,0,0,0,0,0,0,0,0
2735,Que lindos ojos compadre.,0,0,0,0,0,0,0,0
2736,Como se llama esta fruta para ustedes???? Para mi tamarindos,0,0,0,0,0,0,0,0
2737,"Me preguntaron si aun me solías.
No tarde mucho en responder un seco y tajante ""NO""Menti...
Aun dueles aún se te extraña y aun se te espera Pero es más fácil responder un ""no""   en lugar explicarles que un día te comía a besos y al otro nos despedimos para jamás volver",0,0,0,0,0,0,0,0
2738,Canal 10 es estatal   o sea del pueblo   por lo que esta vez me alegra que hayan escuchado al soberano. Lo que pasa es que estamos hartos de la cherocracia.,0,0,0,0,0,0,0,0
2739,estén con alguien que los trate como prioridad y no como una opción,0,0,0,0,0,0,0,0
2740,"por qué dicen ""nos conozcamos o no pueden desahogarse conmigo"" o ""yo siempre te voy a escuchar"" y cuando uno esta en crisis lo que hacen es ignorar o responder solo por salir de compromiso... por eso amo Twitter aquí me desahogo",0,0,0,0,0,0,0,0
2741,Qué rico que llueva   pero hoy lavé el carro   JAJAJAJAJAJA,0,0,0,0,0,0,0,0
2742,"""¿De qué sirve nacer con cariño   si vendremos a vivir a un mundo lleno de maltratos?""

Lleno de maltratos y de gente bien mal de la cabeza y sin valores...",0,0,0,0,0,0,0,0
2743,YA ES INVIERNO HIJOOOOOS DE PUTAAAAA,0,0,0,0,0,0,0,0
2744,Qué bueno que se motive a la clase trabajadora   excelente que se les reconoce con el #PremioMejoresContratosColectivos,0,0,0,0,0,0,0,0
2745,"El “vocero del pueblo” atacando al pueblo por cuestionar la contratación que había hecho 
@user
.

Pero es tan cobarde que ataca solo a una persona cuando éramos miles los enfadados.

Solo diré: Nosotros no pertenecimos al partido mas corrupto de la historia de El Salvador.",0,0,0,0,0,0,0,0
2746,Dra. Mercedes Martínez: “La biopsia en el Instituto contra el Cáncer es la tercera parte o menos del costo de una biopsia en lo privado y una respuesta a mayor brevedad. La respuesta a la biopsia es vital que sea lo más rápido que se pueda”.,0,0,0,0,0,0,0,0
2747,"En la histórica gala de premiación a los mejores contratos colectivos por parte del ministerio de trabajo
   el Sindicato de trabajadores de la Industria Portuaria y Aeroportuaria de CEPA también reciben el reconocimiento por su amplia labor dentro de la institución.",0,0,0,0,0,0,0,0
2748,"Mañana   16 de marzo   las cabinas móviles estarán en:

-Ilopango   San Salvador / Frente a Maxi Despensa 
-Santa Cruz Michapa   Cuscatlán / Parque Central 
-Colón   La Libertad / Polideportivo Lourdes 
-El Refugio   Ahuachapán / Parque Central 
-San Jorge   San Miguel / Parque Central",0,0,0,0,0,0,0,0
2749,"Por esos ""educadores"" que se empeñan en generar divisiones internas en los grupos y someter a constante competición a sus alumnos   haciéndoles olvidar su humanidad",0,0,0,0,0,0,0,0
2750,"El domingo aprobaron exonerar de impuestos a la canasta básica.

Se quejaron diciendo que no se apoyaba al local.

Hoy aprobaron fideicomiso de millones para darle créditos blandos a agricultores a un interés del 4%   ningún banco los da así   se quejan igual.

¿Qué esperaban?",0,0,0,0,0,0,0,0
2751,"Si el estadio del Barcelona va a llevar Spotify en el inicio de su nombre  

El Quiteño debe llamarse tipo Fuerza 3 Oscar Quiteño.

El tuit idiota del día   Bai.",0,0,0,0,0,0,0,0
2752,"queres ver el clásico español conmigo el domingo?

- enviar",0,0,0,0,0,0,0,0
2753,Y de repente llega alguien y te ayuda a entender que todo está bien.,0,0,0,0,0,0,0,0
2754,"Entro al ""tuiter"" y leo mas de 3 personas con instintos suicidas. ¿Qué nos está pasando? La depresión está a flor de piel. #SaludMental",0,0,0,0,0,0,0,0
2755,El orgullo vale verga.. Yo solo quiero que estés bien y si no volvemos hablar eso no importa siempre te voy a desear lo mejor y siempre voy a estar para ti ,0,0,0,0,0,0,0,0
2756,"Quisiera tener amistades que me inviten a practicar algun deporte   salir a correr   ir a subir una montaña o aunque sea salir a caminar   pero no puros drogos desmadros@s me tocaron 

Pero así los quieros y los aprecio",0,0,0,0,0,0,0,0
2757,La salud mental tan olvidada... la verdad es que en este país a la mara le vale verga   así de claro. A ningún cabr@n le interesa verdaderamente lo que te pasa. Aquí la norma es el bullying mierda. Acéptalo   vivimos en un país mierda. Y eso es sólo la punta del iceberg.,0,0,0,0,0,0,0,0
2758,Paco y yo somos almas gemelas,0,0,0,0,0,0,0,0
2759,Y de los nervios y el enojo me reí cuando no debía....por que eres así Evelyn García,0,0,0,0,0,0,0,0
2760,Por esa última tutoria de DF con ese tutor que nos grito y nos hizo sentir que no valiamos nada   que éramos tontos por saber lo que el sabía    me aguante las ganas de llorar enfrente de él y los demas    luego me fui al McDonals a llorar con unas amigas..,0,0,0,0,0,0,0,0
2761,Esto es un llamado URGENTE para que las instituciones formadoras evalúen las aptitudes y actitudes de sus docentes y más aún   para los estudiantes a perder el miedo de denunciar la violencia de los docentes.,0,0,0,0,0,0,0,0
2762,"Ando buscando sillas algo chivas.
Ya fui a Tienda O
Siman
Freund
Vidrí 
Y sears compre 2 me faltan 4",0,0,0,0,0,0,0,0
2763,Me he mentalizado súper heavy de no estar aguantando actitudes feas de nadie   ya mucho   ya estuvo   no merezco cosas así,0,0,0,0,0,0,0,0
2764,Siempre es bueno recordar y recalcar cual es el Verdadero Clásico Nacional.,0,0,0,0,0,0,0,0
2765,Si relaja un montón bañarse a esta hora,0,0,0,0,0,0,0,0
2766,Si se sienten solos y necesitan a alguien con quien hablar estoy disponible   también seamos mas empáticos con los demás en el trabajo   en la calle y en nuestra propia casa porque veces nuestras palabras pueden ser mas letales que cualquier arma,0,0,0,0,0,0,0,0
2767,A veces el silencio es la mejor forma de hablar.,0,0,0,0,0,0,0,0
2768,Esas amistades que te sacan sonrisas cuando estás con el corazón roto   tienen ganado el cielo por completo.,0,0,0,0,0,0,0,0
2769,"Sigan diciendo que la depresión y la ansiedad  no existe o que es por moda...
Mediocres",0,0,0,0,0,0,0,0
2770,Para tener éxito la solución no es luchar contra los problemas   sino aprender a descansar sobre ellos..,0,0,0,0,0,0,0,0
2771,Cuando estás feliz   disfrutas la música   pero cuando estás triste   entiendes la letra,0,0,0,0,0,0,0,0
2772,"Para potencializar el arte   cultura y turismo   nos reunimos con el actor y productor Rodrigo Vidal.
Estamos en construcción del #Clusterdeentretenimiento junto a entidades gubernamentales.
La idea es acoplar el talento para crear proyectos de tv   cine   música para exportación.",0,0,0,0,0,0,0,0
2773,El sábado tuve mi primer concierto oficial #Musica #music #concierto #FelizLunes,0,0,0,0,0,0,0,0
2774,"voy a dormir: música
me siento mal: música
estoy feliz: música
me baño: música",0,0,0,0,0,0,0,0
2775,"Reconocimiento al aporte que ha dado a las artes escénicas   música   cultura y literatura del país.
Muchas Felicidades Cipitio !!!",0,0,0,0,0,0,0,0
2776,Hay música electrónica que me trasporta al 2010-2016 y me da paz,0,0,0,0,0,0,0,0
2777,un día le agarre gusto a escuchar música con los audífonos a todo volumen y no hubo vuelta atrás,0,0,0,0,0,0,0,0
2778,Es terapéutico estar solo   poner la música fuerte y re vivirla.,0,0,0,0,0,0,0,0
2779,No les pasa que a veces quieren regresar a un punto donde fueron feliz   y olo hago con la música escuchando música de los 90's,0,0,0,0,0,0,0,0
2780,me relaja demasiado escuchar música a todo volumen,0,0,0,0,0,0,0,0
2781,Dyango comenzó a dar sus primeros pasos dentro del ambiente de la música desde muy chico   impulsado por los sentimientos de sus padres. El pequeño que nació en Barcelona el 5 de marzo de 1940   y hoy es parte de la historia de la música.,0,0,0,0,0,0,0,0
2782,Ducharse con música es terapéutico,0,0,0,0,0,0,0,0
2783,¡Los alumnos que asisten a los talleres de pintura   teatro   música y otras artes que imparte el CENAR   son los beneficiados!,0,0,0,0,0,0,0,0
2784,"""Habría deseado dormir profundamente   olvidarlo todo   despertar y comenzar una nueva vida"".
--
Crimen y castigo (fragmento)
Fiódor Dostoyevski.
Rusia   1821 - 1881.

Arte: Thomas Couture   Monk Contemplating",0,0,0,0,0,0,0,0
2785," ¿Para qué nos sirvió el derecho a la información pública?
Así nos dimos cuenta de la compra de alcohol o cuadros de arte en la Asamblea o pines de oro en la CSJ. La Información Pública sí tiene un efecto para controlar la corrupción.",0,0,0,0,0,0,0,0
2786,Esta noche conversando de arte   música y planificando nuevos proyectos con nuestro amigo   el actor mexicano,0,0,0,0,0,0,0,0
2787,"¡Mujeres en el Arte!

Ven y disfruta de una tarde diferente en el marco de la conmemoración del mes de la mujer. 

¡Te esperamos en la Plaza de los Niños no te lo puedes perder!",0,0,0,0,0,0,0,0
