id,text,is,category1
855,La que esta desquisiada eres tu con esta clase de mensaje   el fracaso te esta afectando demasiado. Respira 10 veces y no leas   ni escuches nada que te pueda seguir afectando el razonamiento,1,0
856,Vieja lambe c_ulo como no agarro hueso anda ladrando de enojada …te acordas?,1,0
857,2  183 que perdieron el tiempo viendo y escuchando la misma verborrea de siempre de esta mujer,1,0
858,Esta solo pasa inventando leyes   a nosotros las leyes q nos interesa la de los Residuos   q ahi esta incluida ella...,1,0
859,Hey vieja vaya a dormir mejor,1,0
860,Esta vieja que Jode    y que no tendrá marido que le quite tanta buya,1,0
861,Nunca que te queda claro con la #Ladyhijadeputa si de verdad tiene algo que decir   o es una niña diciendo ño quiero ño quiero y ño quiero,1,0
862,SOLO GALILLO DE SOBRA TIENES HIPÓCRITA FARSANTE MENTIROSA.,1,0
863,Hey @user y @user...asesoren bien a su cachorra.,1,0
864,A la mayoria de salvadoreños no NOS importa que uds. Opinen.,1,0
865,no sabes ni 💩y te pones hablar estupideces   diputada cabeza hueca,1,0
866,Maitra! Mejor coma mierda solo ceroteses dice!!!!! Puta trabaje que para eso le damos de artar a usted y su familia!,1,0
867,Vas a ir a gritar grocerias a otras mujeres?,1,0
868,Simplemente sirves de incubadora con piernas,1,0
869,No eres más que mi cocinera,1,0
870,Ella es muy provocativa,1,0
871,Acaso quieres un castigo   está comida está asquerosa,1,0
872,Eres un dolor de huevos   vete con tus amigas y habla de con quién se acostara para ganar dinero,1,0
873,Me tienes contento   ten un nuevo tostador para tu cuarto,1,0
874,Porque te quitaste tu cadena perra?,1,0
875,Putona  gorda  fea sos una golfa,1,0
876,Cuando he dicho que puedes dejar la cocina?,1,0
877,Que rico culo   no quieres ser mi cocinera?,1,0
878,Por que ustedes las mujeres andan tomándose fotos enseñando las nalgas    que necesidad?,1,0
879,Vos eres una señorita y debes comportarte como una no andar peleandote o discutiendo por todo y cambia ese carácter mierda que tienes.,1,0
